Generators,Resources,Periods,Problem size,Generated energy variable annealer,Commitment variable annealer,Start variable annealer,Shut variable annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time
18,natural_gas_fired_combustion_turbine,5,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
18,natural_gas_fired_combustion_turbine,6,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
18,natural_gas_fired_combustion_turbine,7,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
18,natural_gas_fired_combustion_turbine,8,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
18,natural_gas_fired_combustion_turbine,9,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,0,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,1,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,10,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,11,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,12,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,13,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,14,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,15,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,16,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,17,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,18,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,19,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,2,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,20,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,21,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,22,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,23,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,24,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,25,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,26,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,27,900,38.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,28,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,29,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,3,900,34.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,30,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,31,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,32,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,33,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,34,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,35,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,4,900,33.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,5,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,6,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,7,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,8,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
19,natural_gas_fired_combustion_turbine,9,900,32.0,1.0,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,0,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,1,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,10,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,11,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,12,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,13,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,14,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,15,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,16,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,17,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,18,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,19,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,2,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,20,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,21,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,22,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,23,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,24,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,25,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,26,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,27,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,28,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,29,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,3,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,30,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,31,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,32,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,33,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,34,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,35,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,4,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,5,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,6,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,7,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,8,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
1,hydroelectric_pumped_storage,9,900,42.0,,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,0,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,1,900,51.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,10,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,11,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,12,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,13,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,14,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,15,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,16,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,17,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,18,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,19,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,2,900,50.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,20,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,21,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,22,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,23,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,24,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,25,900,22.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,26,900,47.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,27,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,28,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,29,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,3,900,22.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,30,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,31,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,32,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,33,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,34,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,35,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,4,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,5,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,6,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,7,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,8,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
20,natural_gas_fired_combustion_turbine,9,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,0,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,1,900,49.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,10,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,11,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,12,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,13,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,14,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,15,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,16,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,17,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,18,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,19,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,2,900,31.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,20,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,21,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,22,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,23,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,24,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,25,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,26,900,29.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,27,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,28,900,22.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,29,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,3,900,23.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,30,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,31,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,32,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,33,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,34,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,35,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,4,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,5,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,6,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,7,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,8,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
21,natural_gas_fired_combustion_turbine,9,900,21.0,1.0,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,0,900,35.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,1,900,52.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,10,900,32.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,11,900,31.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,12,900,20.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,13,900,15.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,14,900,4.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,15,900,4.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,16,900,4.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,17,900,1.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,18,900,14.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,19,900,26.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,2,900,27.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,20,900,80.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,21,900,102.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,22,900,71.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,23,900,108.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,24,900,76.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,25,900,35.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,26,900,15.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,27,900,61.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,28,900,63.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,29,900,81.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,3,900,33.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,30,900,77.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,31,900,83.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,32,900,72.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,33,900,77.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,34,900,54.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,35,900,22.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,4,900,36.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,5,900,91.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,6,900,73.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,7,900,44.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,8,900,36.0,,,,1911542.7382000007,16020,5000000,5224463
22,onshore_wind_turbine,9,900,36.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,0,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,1,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,10,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,11,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,12,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,13,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,14,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,15,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,16,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,17,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,18,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,19,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,2,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,20,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,21,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,22,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,23,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,24,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,25,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,26,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,27,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,28,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,29,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,3,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,30,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,31,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,32,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,33,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,34,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,35,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,4,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,5,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,6,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,7,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,8,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
23,small_hydroelectric,9,900,2.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,0,900,145.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,1,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,10,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,11,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,12,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,13,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,14,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,15,900,24.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,16,900,175.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,17,900,258.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,18,900,306.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,19,900,334.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,2,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,20,900,342.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,21,900,336.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,22,900,315.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,23,900,250.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,24,900,152.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,25,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,26,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,27,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,28,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,29,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,3,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,30,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,31,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,32,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,33,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,34,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,35,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,4,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,5,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,6,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,7,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,8,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
24,solar_photovoltaic,9,900,0.0,,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,0,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,1,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,10,900,334.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,11,900,490.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,12,900,444.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,13,900,510.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,14,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,15,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,16,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,17,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,18,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,19,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,2,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,20,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,21,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,22,900,559.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,23,900,559.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,24,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,25,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,26,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,27,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,28,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,29,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,3,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,30,900,607.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,31,900,361.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,32,900,345.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,33,900,0.0,0.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,34,900,221.0,1.0,,,1911542.7382000007,16020,5000000,5224463
2,natural_gas_fired_combined_cycle,35,900,221.0,1.0,,,1911542.7382000007,16020,5000000,5224463
