Generator,Resource,Time,Size,Variables,Generated Energy annealer,Status annealer,Cost annealer,QPU access time [s],QPU charge time [s],QPU run time [s],Generated Energy classical,Generator status classical,Classical cost,Classical execution time [s],Iteration
12,natural_gas_fired_combustion_turbine,5,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
12,natural_gas_fired_combustion_turbine,6,528,1056,91.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
12,natural_gas_fired_combustion_turbine,7,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
12,natural_gas_fired_combustion_turbine,8,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
12,natural_gas_fired_combustion_turbine,9,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,0,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,1,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,10,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,11,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,12,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,13,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,14,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,15,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,16,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,17,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,18,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,19,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,2,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,20,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,21,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,22,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,23,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,3,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,4,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,5,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,6,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,7,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,8,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
13,natural_gas_fired_combustion_turbine,9,528,1056,3.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,0,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,1,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,10,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,11,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,12,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,13,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,14,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,15,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,16,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,17,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,18,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,19,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,2,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,20,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,21,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,22,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,23,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,3,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,4,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,5,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,6,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,7,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,8,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
14,natural_gas_fired_combustion_turbine,9,528,1056,14.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,0,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,1,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,10,528,1056,18.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,11,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,12,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,13,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,14,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,15,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,16,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,17,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,18,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,19,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,2,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,20,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,21,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,22,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,23,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,3,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,4,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,5,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,6,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,7,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,8,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
15,natural_gas_fired_combustion_turbine,9,528,1056,17.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,0,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,18.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,1,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,10,528,1056,18.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,11,528,1056,0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,12,528,1056,2.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,13,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,14,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,15,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,16,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,17,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,18,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,8.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,19,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,2,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,20,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,21,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,5.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,22,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,23,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,3,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,4,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,5,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,6,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,7,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,8,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
16,natural_gas_fired_combustion_turbine,9,528,1056,57.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,0,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,1,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,10,528,1056,1.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,11,528,1056,0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,12,528,1056,1.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,13,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,14,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,15,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,16,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,17,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,18,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,19,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,2,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,20,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,21,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,22,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,23,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,3,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,4,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,5,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,6,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,7,528,1056,-0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,8,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
17,natural_gas_fired_combustion_turbine,9,528,1056,0.0,1.0,751342.1005000011,0.016,5.0,5.001417,-0.0,1.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,0,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,1,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,10,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,11,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,12,528,1056,33.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,13,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,14,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,15,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,16,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,17,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,18,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,19,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,2,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,20,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,21,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,22,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,23,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,3,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,4,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,5,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,6,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,7,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,8,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
18,natural_gas_fired_combustion_turbine,9,528,1056,33.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,0,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,1,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,10,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,11,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,12,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,13,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,14,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,15,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,16,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,17,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,18,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,19,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,2,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,20,528,1056,-0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,21,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,22,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,23,528,1056,0.0,0.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,3,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
19,natural_gas_fired_combustion_turbine,4,528,1056,32.0,1.0,751342.1005000011,0.016,5.0,5.001417,0.0,0.0,609487.9963999998,0.2275188449993948,0
