Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Start-up classical,Shut classical,Operational cost classical,CPU time
12,natural_gas_fired_combustion_turbine,30,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,31,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,32,900,3060,91.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,33,900,3060,91.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,34,900,3060,92.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,35,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,4,900,3060,92.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,5,900,3060,95.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,6,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,7,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,8,900,3060,91.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
12,natural_gas_fired_combustion_turbine,9,900,3060,92.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,91.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,0,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,1.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,1,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,10,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,11,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,12,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,13,900,3060,3.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,14,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,15,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,16,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,17,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,18,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,19,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,2,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,20,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,21,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,22,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,23,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,24,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,25,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,26,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,27,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,28,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,29,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,3,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,30,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,31,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,32,900,3060,3.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,33,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,34,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,35,900,3060,0.0,0.0,1.0,1.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,4,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,5,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,6,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,7,900,3060,4.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,8,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
13,natural_gas_fired_combustion_turbine,9,900,3060,3.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,3.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,0,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,1.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,1,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,10,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,11,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,12,900,3060,15.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,13,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,14,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,15,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,16,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,17,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,18,900,3060,16.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,19,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,2,900,3060,16.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,20,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,21,900,3060,16.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,22,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,23,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,24,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,25,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,26,900,3060,16.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,27,900,3060,16.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,28,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,29,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,3,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,30,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,31,900,3060,15.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,32,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,33,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,34,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,35,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,4,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,5,900,3060,14.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,6,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,7,900,3060,0.0,0.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,8,900,3060,14.0,1.0,1.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
14,natural_gas_fired_combustion_turbine,9,900,3060,15.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,14.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,0,900,3060,22.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,1.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,1,900,3060,47.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,10,900,3060,36.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,11,900,3060,19.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,12,900,3060,23.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,13,900,3060,27.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,14,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,15,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,16,900,3060,34.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,17,900,3060,43.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,18,900,3060,36.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,19,900,3060,19.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,2,900,3060,48.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,20,900,3060,48.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,21,900,3060,40.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,22,900,3060,48.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,23,900,3060,22.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,24,900,3060,45.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,25,900,3060,41.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,26,900,3060,44.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,27,900,3060,46.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,28,900,3060,39.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,29,900,3060,18.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,3,900,3060,37.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,30,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,31,900,3060,24.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,32,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,33,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,34,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,35,900,3060,0.0,0.0,0.0,1.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,4,900,3060,26.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,5,900,3060,21.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,6,900,3060,44.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,7,900,3060,38.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,8,900,3060,30.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
15,natural_gas_fired_combustion_turbine,9,900,3060,17.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,17.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,0,900,3060,23.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,1.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,1,900,3060,52.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,18.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,10,900,3060,0.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,11,900,3060,1.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,12,900,3060,92.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,13,900,3060,30.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,14,900,3060,54.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,15,900,3060,92.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,16,900,3060,60.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,17,900,3060,45.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,18,900,3060,8.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,19,900,3060,89.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,2,900,3060,57.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,38.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,20,900,3060,74.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,21,900,3060,5.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,22,900,3060,70.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,23,900,3060,24.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,24,900,3060,88.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,25,900,3060,72.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,26,900,3060,50.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,27,900,3060,59.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,28,900,3060,42.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,29,900,3060,54.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
16,natural_gas_fired_combustion_turbine,3,900,3060,78.0,1.0,0.0,0.0,2316808.074499998,0.032007,5000000,5199755,-0.0,1.0,0.0,0.0,1966448.1912000019,1.068871235998813
