Generators,Resources,Periods,Problem size,Generated energy variable classical,Commitment variable classical,Start variable classical,Shut variable classical,Operational cost classical,CPU time
4,natural_gas_fired_combined_cycle,19,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,20,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,21,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,22,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,23,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,24,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,25,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,26,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,27,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,28,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,29,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,30,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,31,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,32,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,33,900,41.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,34,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
4,natural_gas_fired_combined_cycle,35,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,0,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,1,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,2,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,3,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,4,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,5,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,6,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,7,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,8,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,9,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,10,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,11,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,12,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,13,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,14,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,15,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,16,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,17,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,18,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,19,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,20,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,21,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,22,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,23,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,24,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,25,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,26,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,27,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,28,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,29,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,30,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,31,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,32,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,33,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,34,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
5,natural_gas_fired_combined_cycle,35,900,570.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,0,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,1,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,2,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,3,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,4,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,5,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,6,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,7,900,200.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,8,900,198.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,9,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,11,900,151.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,12,900,301.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,13,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,14,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,15,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,16,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,17,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,18,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,19,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,20,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,21,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,22,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,23,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,24,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,25,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,26,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,27,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,28,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,29,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,30,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,31,900,213.0,1.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,32,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,34,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
6,natural_gas_fired_combined_cycle,35,900,150.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,0,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,1,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,2,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,3,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,4,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,5,900,329.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,6,900,199.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,7,900,150.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,8,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,9,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,11,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,12,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,13,900,178.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,14,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,15,900,328.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,16,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,17,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,18,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,19,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,20,900,309.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,21,900,215.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,22,900,211.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,23,900,187.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,24,900,317.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,25,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,26,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,27,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,28,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,29,900,336.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,30,900,150.0,1.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,31,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,32,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,34,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
7,natural_gas_fired_combined_cycle,35,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,0,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,1,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,2,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,3,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,4,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,5,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,6,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,7,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,8,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,9,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,11,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,12,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,13,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,14,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,15,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,16,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,17,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,18,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,19,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,20,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,21,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,22,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,23,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,24,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,25,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,26,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,27,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,28,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,29,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,30,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,31,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,32,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,34,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
8,natural_gas_fired_combustion_turbine,35,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,0,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,1,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,2,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,3,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,4,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,5,900,25.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,6,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,7,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,8,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,9,900,25.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,11,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,12,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,13,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,14,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,15,900,25.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,16,900,33.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,17,900,32.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,18,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,19,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,20,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,21,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,22,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,23,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,24,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,25,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,26,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,27,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,28,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,29,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,30,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,31,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,32,900,49.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,34,900,35.0,1.0,,,1829413.1360000009,0.8691923920014233
9,natural_gas_fired_combustion_turbine,35,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,0,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,1,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,2,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,3,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,4,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,5,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,6,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,7,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,8,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,9,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,11,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,12,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,13,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,14,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,15,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,16,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,17,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,18,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,19,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,20,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,21,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,22,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,23,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,24,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,25,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,26,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,27,900,48.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,28,900,36.0,1.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,29,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,30,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,31,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,32,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,34,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
10,natural_gas_fired_combustion_turbine,35,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,0,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,1,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,2,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,3,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,4,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,5,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,6,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,7,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,8,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,9,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,10,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,11,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,12,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,13,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,14,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,15,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,16,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,17,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,18,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,19,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,20,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,21,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,22,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,23,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,24,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,25,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,26,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,27,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,28,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,29,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,30,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,31,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,32,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,33,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,34,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
11,natural_gas_fired_combustion_turbine,35,900,0.0,0.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,0,900,96.0,1.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,1,900,96.0,1.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,2,900,96.0,1.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,3,900,96.0,1.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,4,900,96.0,1.0,,,1829413.1360000009,0.8691923920014233
12,natural_gas_fired_combustion_turbine,5,900,91.0,1.0,,,1829413.1360000009,0.8691923920014233
