Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Operational cost classical,CPU time
6,natural_gas_fired_combined_cycle,4,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
6,natural_gas_fired_combined_cycle,5,828,1548,328.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
6,natural_gas_fired_combined_cycle,6,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
6,natural_gas_fired_combined_cycle,7,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,202.0,1.0,1932153.7890000017,1.219912860000477
6,natural_gas_fired_combined_cycle,8,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,200.0,1.0,1932153.7890000017,1.219912860000477
6,natural_gas_fired_combined_cycle,9,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,0,828,1548,281.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,1,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,10,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,11,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,12,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,13,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,180.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,14,828,1548,153.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,15,828,1548,154.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,16,828,1548,194.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,17,828,1548,328.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,18,828,1548,257.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,19,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,2,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,20,828,1548,282.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,21,828,1548,196.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,22,828,1548,188.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,23,828,1548,157.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,24,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,25,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,26,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,27,828,1548,312.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,28,828,1548,327.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,29,828,1548,151.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,324.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,3,828,1548,336.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,30,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,152.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,31,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,32,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,33,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,34,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,35,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,4,828,1548,335.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,336.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,5,828,1548,152.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,331.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,6,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,201.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,7,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,150.0,1.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,8,828,1548,150.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
7,natural_gas_fired_combined_cycle,9,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,0,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,1,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,10,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,11,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,12,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,13,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,14,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,15,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,16,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,74.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,17,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,18,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,19,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,2,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,20,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,21,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,74.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,22,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,74.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,23,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,24,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,25,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,26,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,27,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,28,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,29,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,3,828,1548,91.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,30,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,31,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,32,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,33,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,34,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,35,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,4,828,1548,78.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,91.0,1.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,5,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,6,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,7,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,8,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
8,natural_gas_fired_combustion_turbine,9,828,1548,74.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,0,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,1,828,1548,49.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,10,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,11,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,12,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,13,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,14,828,1548,26.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,15,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,43.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,16,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,45.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,17,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,18,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,19,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,2,828,1548,49.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,20,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,21,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,22,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,27.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,23,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,24,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,44.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,25,828,1548,49.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,26,828,1548,49.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,27,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,28,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,29,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,25.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,3,828,1548,49.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,30,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,31,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,32,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,33,828,1548,0.0,0.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,34,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,37.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,35,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,4,828,1548,38.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,49.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,5,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,25.0,1.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,6,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,7,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,8,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,0.0,0.0,1932153.7890000017,1.219912860000477
9,natural_gas_fired_combustion_turbine,9,828,1548,25.0,1.0,,,2008378.7685000012,0.032026,5000000,5215661,27.0,1.0,1932153.7890000017,1.219912860000477
0,biomass,0,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,1,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,10,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,11,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,12,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,13,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,14,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,15,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,16,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,17,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,18,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,19,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,2,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,20,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,21,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,22,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,23,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,24,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,25,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,26,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,27,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,28,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,29,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,3,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,30,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,31,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,32,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,33,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,34,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,35,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,4,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,5,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,6,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,7,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,8,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
0,biomass,9,864,1584,21.0,,,,2004003.7918000005,0.032043,5000000,5307302,21.0,,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,0,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,1,864,1584,48.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,10,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,11,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,12,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,13,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,14,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,15,864,1584,0.0,0.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,16,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,17,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,18,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,19,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,2,864,1584,48.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,20,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,21,864,1584,0.0,0.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,22,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,23,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,24,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,25,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,26,864,1584,48.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,27,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,28,864,1584,0.0,0.0,,,2004003.7918000005,0.032043,5000000,5307302,36.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,29,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,3,864,1584,46.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,48.0,1.0,1929429.9196000022,0.5456048929991084
10,natural_gas_fired_combustion_turbine,30,864,1584,22.0,1.0,,,2004003.7918000005,0.032043,5000000,5307302,0.0,0.0,1929429.9196000022,0.5456048929991084
